,chroma_stft,rms,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,singer
0,0.39180456333640556,0.30446577072143555,2605.193679916021,2922.7166028425086,6287.447614611292,0.10104800733320553,-3.8111412413856955,91.9675647998735,11.106620413115872,2.9141232285775844,7.9583047935184466,-1.1914543131427233,11.008113131639274,7.310242408676926,-5.334351686683461,16.691355184562745,-0.2971967784279464,4.592424579029751,2.8339380573143753,5.711323860750453,0.5711969421943658,6.538173184035158,-4.620647986898138,3.4188736172237646,-0.5284458032044419,2.706071063383378,JJ
1,0.3975195647660968,0.3088592290878296,2695.959417459555,2895.882174271165,6093.1870571402615,0.11270553234011628,-11.726696227749267,81.38482124448058,10.762587712121329,19.785331945172757,19.16729000431025,-1.6426479667720677,7.978047340116034,7.420409099437897,-2.5404212802202837,12.242334657449298,-3.4992266539511534,-0.34608343924502266,-0.42727597668736317,2.76428552038357,-5.0698917548980305,2.075618281966225,-2.7767602619849105,4.31195012605851,-0.7639043837198374,1.987607835167968,JJ
2,0.3886928852605646,0.16249677538871765,1833.3800669032971,2177.053393725908,3840.44677734375,0.08223072613856588,-160.55224672675038,108.27921477003804,12.348358847802928,25.71428224458038,4.190423269834419,11.878382533247331,10.218378620930153,14.818252209475325,2.947225996290355,8.009660454136533,-2.7951760344338354,-1.912206457468476,-8.617550791578443,-0.9111042315010617,-1.1101509314703053,1.9362569206823441,-1.8124777779456527,3.3347379355907205,-3.9397668647190724,-2.03031600799737,JJ
3,0.3103617766938944,0.3085629940032959,1991.5261001562437,2414.9710169588484,4340.485376974907,0.07719127555762081,-45.41076342051255,106.49659317746178,5.158367987364411,22.314353761865775,13.52880200360888,-1.439054099599804,0.0023212860163053495,8.162668748979527,-6.324116274551927,10.380542922553955,-3.145457834342927,0.8257112674286051,-1.3893456090660166,2.648271344418529,-2.763692652328005,-0.11846252424365408,-5.6607419457556984,3.9142615143115242,1.8643045071755264,8.539204123768158,JJ
4,0.42791680857914327,0.26413023471832275,2906.582928907248,2700.853405317676,6021.7338327981215,0.13861795437116564,10.248810422972149,63.96131440548162,-1.9679269781451172,37.86721250305392,3.967360010720611,14.423697263527437,1.348348537447305,7.327286603525587,1.713557196302021,6.189905692073207,-3.0445890008947307,5.834921467367188,-4.052163586280363,2.9801858574507425,-5.270681561975697,2.6564540523957323,-3.4133305051027993,3.7133404343611316,-0.2901287993767977,5.22948564610318,JJ
5,0.40575801433330444,0.28870633244514465,2893.7449389301096,2732.1516507533906,6079.590066201595,0.13784361356302202,23.13231972313411,65.63987586631848,-1.6361140979667623,39.000098755564274,7.758138630108486,11.608156488297706,3.0931828109684667,7.652189837355582,1.4065327479931011,7.741627652243103,-2.459655553264892,5.66690045286537,-2.683281891327959,1.322317440353478,-6.050899534445226,1.8560566630640574,-3.694601324602961,5.350082179887066,-0.28500816293500103,6.060647941118787,JJ
6,0.280656375024892,0.23522444069385529,1740.3032338646958,2050.783906948232,3445.0565455150017,0.0739686181940184,-87.8296162824682,119.53657149048858,-3.9647895475076274,26.850392871821867,2.6084235507940754,-5.277847116466316,-5.901616517881467,-8.478036066877909,-16.912163415731197,2.7801162309647833,-16.391760730682854,-8.607372742744651,-6.058705472592874,-6.437561950757916,-8.950414669885554,-7.412007493606626,-10.94810601681254,-7.355039811199288,-12.12190953275513,-4.9486423951143195,JJ
7,0.34011363156787294,0.324930876493454,1934.2653175099833,2302.0312257264577,4089.9188274131548,0.07713138287775247,-19.079186946380283,108.11524215087478,3.813295264479565,36.23741965216307,7.911025509627179,3.2103343615823086,3.136939815413514,4.15374204822009,-6.909076255029238,11.312484020221488,-4.116157060166365,1.2154407058004755,-0.6726110322043743,0.34372822389604313,-3.531328406434763,2.4926769673000018,-6.683503925554988,2.0184179675937908,-3.1409688316173963,3.8801183623751414,JJ
8,0.2925200947523814,0.12057241052389145,1960.5007070685986,2489.489794947387,4391.307201974466,0.06874868554532858,-143.01253252551007,111.62450814648133,9.792082767150118,16.038592108677353,10.600343372070723,-3.214999226003127,8.780176999140018,1.4840080770247335,-8.042853512353442,10.557008075875006,-5.2770446120687735,2.2231505439208794,-4.165623962509395,-1.8286397715034546,-5.265383681829463,-0.8005282311270795,-8.80584551540085,-4.87872555221175,-8.78449693161923,-2.4729473847272576,JJ
9,0.30612864079617547,0.12594301998615265,1969.9434192835777,2472.5083542066277,4301.294112151196,0.07031324150531511,-132.29063814288727,111.29364619035283,7.834734506924749,19.304018220559012,8.91871440176304,-2.397897626552053,7.639110017329587,0.584070878532447,-5.251330948461119,8.330667199636103,-7.1355541467894446,0.6111673769634336,-6.160727147190981,0.29045379422994333,-4.716954958340178,0.41193845803113743,-5.856249369745785,-4.331628245427907,-9.595756741122205,-2.652001982929849,JJ
10,0.28424082984264953,0.04916474595665932,1398.4600629145923,1711.7408371971378,2586.922238372093,0.060635068435077516,-285.99753997546276,137.95927879996015,-6.291192661907318,7.7954634016560584,5.066103005213409,1.6773404232826967,-4.380991122686077,-2.745090146481813,-8.22671323018723,-6.253274453181866,-7.788629691108077,-6.203456813575974,-9.637598852752078,-6.61934782996507,-10.177888892532797,-3.9681284243587047,-7.321387702344829,-4.1740581836377055,-7.590349184955526,-7.751154783699804,JJ
11,0.3031441766602082,0.10626143217086792,1547.1521322163903,1894.7932784733612,3042.735770089286,0.07022167684037901,-153.65459469330514,127.82298390087624,-18.99402451998242,30.012430817017147,13.795531437227947,0.6566857126097894,-4.769849003454506,-1.189055652414272,-7.372947086323168,-1.5240096240979395,-7.1466020520022395,-2.932829903376201,-10.615620484790849,-3.9606697651081206,-10.756006353072241,-9.99266820884976,-9.159330911893441,2.0453613013330325,-2.493453965669262,-3.724844813547918,JJ
12,0.2553408631537122,0.2507711350917816,1759.8413439742365,2341.430905612885,3757.4118397718557,0.06348367702741564,-82.7680448375553,121.9355122075715,14.85989879131925,17.754845605782968,12.428885826248294,0.6215361105491283,6.383770151152909,-1.3982948120033079,-10.46165993821657,13.577129445801729,-4.624084937903883,-1.3637492329124379,4.096032214481187,1.7804693408528403,-4.570992460766435,2.2164498582926666,-6.551871694911343,-1.1735833722871576,-2.463444782202385,-2.4014905065148016,JJ
13,0.3493848615519695,0.16711565852165222,1130.9252893693135,1527.4935485876724,2145.8256803600993,0.05382447456769684,-135.62159411814432,160.78416037287116,-9.47734559973642,30.300438569015437,6.65617050194349,5.348628104560794,-5.003281343624213,-0.3993067056594307,-6.32360384446265,3.8794056183964174,-1.9974866865946312,3.3074932720404178,-1.27909476709261,0.8856676172342055,-5.41457083051141,-0.03363783653026276,-3.8108882355069795,1.3572499188015617,-4.7365538493107735,-0.7423971767822934,JJ
14,0.32686998146145696,0.06620857864618301,1334.8252057565057,1910.4818254677532,2682.213101065232,0.04468971673696319,-282.9420025374165,131.86539101440965,38.2457396788267,23.63903197899101,3.2809112351903478,6.265321701147704,-3.1034746146778662,-5.954935292620589,-9.420434499254826,-0.25321927538852135,-6.320249295700164,-2.6632897986272184,-4.872470629270964,-5.981486948632361,-6.5933072686609915,-5.971911095055102,-7.838663772530934,-3.7487735418232164,-9.497486565102248,-7.570155641143321,JJ
15,0.23484898855519426,0.18369458615779877,1645.1550017739187,2220.7785236556974,3346.3761613175675,0.05617758978407755,-145.25971257081343,124.69222323836291,19.873013733616208,15.153832421767962,7.174948758876328,-6.483331400798342,-5.345116015654528,-6.074778468110743,-16.22221859106917,2.5244839166619513,-5.769869089406878,-13.036546334835178,-7.218926403265949,-6.946039076381798,-12.539136451623786,-7.833334044075413,-12.253034196397806,-6.678571207665956,-10.559327765826772,-3.330814963590053,JJ
16,0.4260495402624923,0.13067196309566498,1594.8795677417831,2095.231994349841,3439.0516705647533,0.049866679320141064,-134.70079398323074,127.9413076137529,4.058247840901723,30.475477195750766,5.920494746038207,3.5405884987831886,-0.41535681118177203,8.59585232849791,-1.4093200611442969,6.045763166175475,2.423342530120562,6.829371241402471,1.9466307385897208,4.07346074621496,-2.51514252252387,3.7721252702446755,-1.4926419234615407,0.6724989947936566,-3.976817118527773,3.023811778079076,JJ
17,0.49026702062512695,0.1901373267173767,1939.535787084035,2458.643533293076,4523.795215762148,0.06810566773608934,-68.70498467879167,106.19877335659953,14.04955221178903,32.857306527777304,6.318961075281036,9.705005765308004,0.0727975668444731,11.036399688608297,-1.1113668952341327,5.587503212259718,1.0027752152848792,5.600059017884644,-3.1991841681197104,2.7860247212712697,-4.196313444004153,2.144167731162388,-3.3326236927058512,1.3500671694569815,-4.282818926090957,0.3043522603864421,JJ
18,0.3836355878511261,0.11465218663215637,724.571564491722,973.0403463649382,1395.3849473110465,0.03946599442829457,-288.28554236947525,172.2252935225544,5.046225165545999,49.73091947336615,23.861364935648826,11.161321691670478,17.153284087251304,9.130461229436394,-3.654990259093801,-0.04578059268008648,3.2641552226977395,7.9044610190565745,6.632459817819762,5.252787087004908,1.6707838164794466,3.620757047103228,3.989562700682993,3.3876888154556166,1.579240036390807,6.4333861638466345,JJ
19,0.504718237162613,0.23076502978801727,1339.828013705164,2130.8251003693135,3011.705402904328,0.02061644302866363,-167.25050087911416,120.85392854111797,25.841648405907907,24.408144163790112,13.112810650436865,16.651065655108486,9.129714696382532,9.21230743231394,2.875570893734783,10.875863099840451,6.9168694526128665,7.475602763999985,2.5851985872584944,7.266767274289544,4.101921537755928,8.0743356970195,1.0296228917617418,4.27625114100542,-2.50091626213588,3.3032377051515223,JJ
